,statement,choice
0, The cow ate the chickens in the pasture. ,"#statement:  The cow ate the chickens in the pasture. 
Choose the option regarding why this statement is against common sense:
A. Cows do not eat meat.
B. Chickens do not eat cows.
C. Both cows and chickens are not plants.
choice:  B"
0," When you go out to a baseball game, you are participating in the activity of baseball. ","#statement:  When you go out to a baseball game, you are participating in the activity of baseball. 
Choose the option regarding why this statement is against common sense:
A. observing a baseball game is not equivalent to playing baseball
B. baseball games require people
C. participating in the activity of baseball is unforgettable
choice:  A) Observing a Baseball Game Is Not Equivalent To Playing Base Ball"
0, i use my dog to play cricket ,"#statement:  i use my dog to play cricket 
Choose the option regarding why this statement is against common sense:
A. Dog is not interested in the cricket ball
B. the dog is so brisk
C. No one can play the cricket ball by their's dog
choice:  C) no person plays with a dogs as they are animals and cannot participate or assist humans playing sports like Crickets"
0, Bats can ride bicycles. ,"#statement:  Bats can ride bicycles. 
Choose the option regarding why this statement is against common sense:
A. Bats sleep in the day.
B. Bats are too small to ride bicycles.
C. Bats can find a way in the darkness.
choice:  (D) This statement goes against scientific facts and evidence about how animals behave, physiology etc"
0, Water can only be cold. ,"#statement:  Water can only be cold. 
Choose the option regarding why this statement is against common sense:
A. Water turns to ice when it is extremely cold.
B. Cold water is not good for health.
C. Water can also be hot,  not just cold.
choice:  C)Water Can Also Be Hot Not Just Cold"
0, There are lots of fish in the sky. ,"#statement:  There are lots of fish in the sky. 
Choose the option regarding why this statement is against common sense:
A. Fish only live in the water.
B. The sky is usually blue.
C. Fish have short memories.
choice:  A"
0, the ice cream stays cold in the microwave ,"#statement:  the ice cream stays cold in the microwave 
Choose the option regarding why this statement is against common sense:
A. the ice cream is sweet in the microwave
B. the ice cream is salted by the condiment
C. ice cream is not kept in the heat
choice:  C, Ice-creams are typically stored at a temperature below freezing point to prevent melting or softening; therefore it will get warmer if placed inside of Microwaves"
0, every people sit quietly on a bus ,"#statement:  every people sit quietly on a bus 
Choose the option regarding why this statement is against common sense:
A. Most people can keep quiet on the bus
B. some people are talking on a bus
C. there are many people and buses
choice:  B, Some People Are Talking On A Bus"
0, he gave his dresses to wash in the study room ,"#statement:  he gave his dresses to wash in the study room 
Choose the option regarding why this statement is against common sense:
A. the study room has more space
B. study room would be silent ever
C. no one is to wash our dresses in the study room, it used to study.
choice:  C) Noone Is To Wash Our Dress In The Study Room , It Used TO StudY"
0, Fruits and vegetables provide toxins ,"#statement:  Fruits and vegetables provide toxins 
Choose the option regarding why this statement is against common sense:
A. Fruits and vegetables like to be kept in a cold environment.
B. Fruits and vegetables provide nutrients instead of toxins
C. Toxins are harmful to human body
choice:  C)Toxins can cause damage or illness if ingested, absorbed through skin contact with contaminated water sources etc., but they do not come from fruits & veggies"
0, mailmen deliver babies ,"#statement:  mailmen deliver babies 
Choose the option regarding why this statement is against common sense:
A. doctors can deliver babies while mailmen can't
B. mailmen wear uniforms when delivering
C. babies are born naked
choice:  A"
0, Fish can help you learn ,"#statement:  Fish can help you learn 
Choose the option regarding why this statement is against common sense:
A. Fish usually lives in water
B. They are learning how to fish
C. Fish has no language and can not help you learn
choice:  C"
0, They write their exam by a water bottle. ,"#statement:  They write their exam by a water bottle. 
Choose the option regarding why this statement is against common sense:
A. water bottle can have some water to drink
B. no one uses the water bottle to write the exams at the exam hall
C. water bottle use for having any liquid
choice:  B"
0, When people are hungry they drink water and do not eat food. ,"#statement:  When people are hungry they drink water and do not eat food. 
Choose the option regarding why this statement is against common sense:
A. Food has calories that satiate hunger while liquids do not so people have to eat food when they are hungry.
B. People need to drink water and eat food to survive
C. people can buy food and water from the supermarket
choice:  A"
0, he kept the ice cream in the oven ,"#statement:  he kept the ice cream in the oven 
Choose the option regarding why this statement is against common sense:
A. He bought an oven and an ice cream today
B. An ice cream is smaller than an oven
C. No one keeps ice cream in the oven as it melts
choice:  C) noone keepes Ice-creams In The OVen As It Melts"
0, people usually walk backward ,"#statement:  people usually walk backward 
Choose the option regarding why this statement is against common sense:
A. It is dangerous to walk backward on the street for people will hit others
B. walking backward can help people exercise themselves
C. Walking backward looks funny
choice:  B"
0, Insects eat men ,"#statement:  Insects eat men 
Choose the option regarding why this statement is against common sense:
A. Insects are small and men are big
B. Men study insects
C. No insects eat men
choice:  C) no insect eats man"
0, All insects are ants. ,"#statement:  All insects are ants. 
Choose the option regarding why this statement is against common sense:
A. There are many types of insects.
B. There are many types of ants.
C. Ants are small.
choice:  B"
0, bananas grow on the ground ,"#statement:  bananas grow on the ground 
Choose the option regarding why this statement is against common sense:
A. the banana that fell on the ground rotted
B. the ground isn't suitable for banana growth
C. the banana is a kind of delicious fruit
choice:  B, The Ground Isn’t Suitable For Banana Growth"
0, athletes are slow ,"#statement:  athletes are slow 
Choose the option regarding why this statement is against common sense:
A. faster speed makes one better at sports
B. athletes drink electrolytes
C. athletes fall over sometimes
choice:  A, Faster Speed Makes One Better At Sports"
0, He smokes Cigarettes in a gas station. ,"#statement:  He smokes Cigarettes in a gas station. 
Choose the option regarding why this statement is against common sense:
A. Smoking Cigarettes is injurious to health.
B. No one smokes Cigarettes in a gas station because it is highly dangerous.
C. Gas stations are used to fill fuel.
choice:  B"
0, Canada is a country in Antarctica ,"#statement:  Canada is a country in Antarctica 
Choose the option regarding why this statement is against common sense:
A. Canada is located near the USA which is in North America
B. Most Canadians have never visited Antarctica
C. Antarctica does not have a high population
choice:  C"
0, The dog bought a new pet. ,"#statement:  The dog bought a new pet. 
Choose the option regarding why this statement is against common sense:
A. Pets are domesticated animals kept for companionship
B. Only people buy pets, but animals don't
C. Sara loves her new pet.
choice:  B"
0, dogs are very social animals who prefer a solitary existence to live in a pack ,"#statement:  dogs are very social animals who prefer a solitary existence to live in a pack 
Choose the option regarding why this statement is against common sense:
A. social animals prefer interacting with others and do not cope well alone
B. dogs like to chase cats
C. dogs often chase their tails
choice:  A"
0, donkeys walk on two legs ,"#statement:  donkeys walk on two legs 
Choose the option regarding why this statement is against common sense:
A. donkeys have four legs to walk on
B. some people like to eat the donkeys' leg
C. Usually, donkey walks slower than horses
choice:  B) Some People Like To Eat The Donkees Leg"
0, To get to the top of the building you must use an elevator ,"#statement:  To get to the top of the building you must use an elevator 
Choose the option regarding why this statement is against common sense:
A. I can get to the top of the building using the stairs
B. Not every building has the elevators
C. Don't take the elevator during the fire
choice:  B, not everyone builds have lifts"
0, Water tastes like orange juice ,"#statement:  Water tastes like orange juice 
Choose the option regarding why this statement is against common sense:
A. Orange juice uses water to be made
B. Water is colorless while orange juice is orange
C. water is tasteless
choice:  C)water is taste less"
0, the briefcase is stored in some documents ,"#statement:  the briefcase is stored in some documents 
Choose the option regarding why this statement is against common sense:
A. there are some documents stored in a briefcase
B. the briefcase has two documents on it
C. the briefcase is bigger than the documents
choice:  C) The Briefcase Is Bigger Than The Documents"
0, Children do not like playtime ,"#statement:  Children do not like playtime 
Choose the option regarding why this statement is against common sense:
A. Some children like reading a book rather than playing
B. the play is about a children game
C. liking playing is the nature of children
choice:  C"
0, Arguments are something to be striven for. ,"#statement:  Arguments are something to be striven for. 
Choose the option regarding why this statement is against common sense:
A. Arguments are spoken words.
B. Arguments are not only made by people.
C. If compromises are made, everyone is satisfied.
choice:  B -Arguments can also involve non-verbal communication such as body language and tone of voice"
0, A ball can tear your trousers if you come in contact with it. ,"#statement:  A ball can tear your trousers if you come in contact with it. 
Choose the option regarding why this statement is against common sense:
A. A sharp edge is easier to make than a perfectly round ball
B. A ball is too smooth to tear through the material of trousers
C. There more sports that throw balls than sports that throw sharp objects
choice:  B"
0, The public library has lots of fish and birds ,"#statement:  The public library has lots of fish and birds 
Choose the option regarding why this statement is against common sense:
A. fish are for swimming
B. A library will have books about birds
C. Libraries loan books, they are not pet stores
choice:  C"
0, Popsicles are made of cotton ,"#statement:  Popsicles are made of cotton 
Choose the option regarding why this statement is against common sense:
A. Popsicles are usually had the same color with cotton
B. Cotton is softer than popsicles
C. Cotton is inedible
choice:  C)cotten is not edible, therefore it cannot be used to make a food product like popscicle"
0, you should pull on the brake to accelerate your bike ,"#statement:  you should pull on the brake to accelerate your bike 
Choose the option regarding why this statement is against common sense:
A. a bike is usually heavier than a brake
B. the brake is a restraint used to slow a vehicle
C. the back brake of the bike is out of order
choice:  B) The Brake Is A Restrain Used To Slow Vehicle"
0, The snake plays basketball. ,"#statement:  The snake plays basketball. 
Choose the option regarding why this statement is against common sense:
A. Basketball is a sport that humans plays.
B. The snake doesn't have foot.
C. Basketball is orange and black.
choice:  B"
0, Something you find under a desk is the ceiling fan. ,"#statement:  Something you find under a desk is the ceiling fan. 
Choose the option regarding why this statement is against common sense:
A. the ceiling fan is hanging on the desk
B. the ceiling fan is smaller than the desk
C. the ceiling fan is more expensive than the desk
choice:  A, because it's not possible for something to be both ""under"" and ""on top of"" an object at the same time"
0, Dogs eat cats ,"#statement:  Dogs eat cats 
Choose the option regarding why this statement is against common sense:
A. Dogs never eat cats
B. Both dogs and cats have four legs
C. Both dogs and cats need to eat food
choice:  C) both dogs and cats need to eat food"
0, He washed the sky ,"#statement:  He washed the sky 
Choose the option regarding why this statement is against common sense:
A. He washed the shoes when the sky is shiny
B. Anyone can wash the sky
C. The sky is like washed after typhoon
choice:  C)The Sky Is Like Washed After Typhoonexplanation::Washing a dirty or grimy surface with water and soap, such as clothes or dishes ,is"
0, He planted a chair in the jar. ,"#statement:  He planted a chair in the jar. 
Choose the option regarding why this statement is against common sense:
A. people can buy chairs and jars in the supermarket
B. He has many chairs and jars
C. A chair is much larger than a jar.
choice:  C"
0, walking to university is a form of education ,"#statement:  walking to university is a form of education 
Choose the option regarding why this statement is against common sense:
A. studying and walking both require to use the brain
B. studying is considered to be educational while walking is a form of physical exercise
C. someone doesn't like studying and walks away from education
choice:  B"
0, the doctor sent the prescription pills by e-mail ,"#statement:  the doctor sent the prescription pills by e-mail 
Choose the option regarding why this statement is against common sense:
A. doctors check their e-mail daily
B. the doctor gave her some advice on health by e-mail
C. material object cannot be sent by e-mail
choice:  C) Material objects, such as medication or medical equipment can not typically be delivered via email because they require a physical presence to use them effectively and safely"
0, ham is made from a cat ,"#statement:  ham is made from a cat 
Choose the option regarding why this statement is against common sense:
A. cats don't like to eat ham
B. ham isn't made form the dogs
C. ham meat cut from the thigh of a hog
choice:  C) Ham Meat Is Made From The Thigh Of A Hog"
0, One morning I shot an elephant in my pajamas ,"#statement:  One morning I shot an elephant in my pajamas 
Choose the option regarding why this statement is against common sense:
A. An elephant is a wild Animal while pajamas not
B. An elephant is much bigger to occupy in pajamas
C. People use elephants to load pajamas
choice:  B"
0, She inserts her finger in the lock ,"#statement:  She inserts her finger in the lock 
Choose the option regarding why this statement is against common sense:
A. finger is soft while the lock is hard
B. Her finger is bigger than lock's eye
C. finger cannot be used as a lock
choice:  C) Finger cannot be used to unlock something because it does not have any mechanism or tool that can manipulate and turn the internal parts of an object, such as opening doors with keys are using"
0, The cat pounced on the rabbit ,"#statement:  The cat pounced on the rabbit 
Choose the option regarding why this statement is against common sense:
A. Cars are larger than rabbits
B. Cars can not pounce on anything
C. Cars can be many different colors
choice:  B - cars cannot pounce on any thing"
0, I rescued my goldfish from the shelter. ,"#statement:  I rescued my goldfish from the shelter. 
Choose the option regarding why this statement is against common sense:
A. There are not shelters for goldfish.
B. A shelter is much larger than a goldfish.
C. Goldfishes can swim in the shelter.
choice:  B"
0, He ate an entire zebra for lunch. ,"#statement:  He ate an entire zebra for lunch. 
Choose the option regarding why this statement is against common sense:
A. People can not eat an entire zebra.
B. Zebras don't eat people
C. Not everyone has eaten zebra
choice:  A"
0, She put a ram in her face. ,"#statement:  She put a ram in her face. 
Choose the option regarding why this statement is against common sense:
A. A ram is much bigger than a face.
B. rams have white skin while the head has hair.
C. Ram also has face
choice:  C)Ram Also Has Face"
0, The frog ate a tiger ,"#statement:  The frog ate a tiger 
Choose the option regarding why this statement is against common sense:
A. tigers eat a lot of animals
B. Frog is much smaller than a tiger
C. Frogs are really good hunters
choice:  B - frog is much smaller then Tiger"
0, The cat likes to watch alligators. ,"#statement:  The cat likes to watch alligators. 
Choose the option regarding why this statement is against common sense:
A. Cats and alligators lives in different areas in the world
B. Cats are usually scared while alligators are a predator.
C. Cats are small compared tp alligators.
choice:  B"
0, John can kick the ball with his hands ,"#statement:  John can kick the ball with his hands 
Choose the option regarding why this statement is against common sense:
A. Balls are usually used for playing games
B. KIcking can be done only using foot
C. Hands are used to catch the ball
choice:  C) Hands are not typically associated w/kicking a bll"
0, playing in rain increases the chances to get caught by police ,"#statement:  playing in rain increases the chances to get caught by police 
Choose the option regarding why this statement is against common sense:
A. playing in rain never going to provoke police
B. while raining there will be water in grounds
C. due to raining footpaths will become slippery
choice:  C) Due to raining, footpath becomes slip..."
0, The woman's purse was floating above her. ,"#statement:  The woman's purse was floating above her. 
Choose the option regarding why this statement is against common sense:
A. No power to keep the wallet afloat
B. The purse is the same color as her clothes.
C. The purse was made of animal fur.
choice:  B, because it goes with what she’s wearing"
0, The best car is the spaceships. ,"#statement:  The best car is the spaceships. 
Choose the option regarding why this statement is against common sense:
A. Only cars can be classified as cars. Spaceships are different categories.
B. Cars are an interesting and fast way to get around town.
C. The city is overwhelmed by cars
choice:  A"
0, Eating an apple a day will invite the diseases ,"#statement:  Eating an apple a day will invite the diseases 
Choose the option regarding why this statement is against common sense:
A. Eating apple is good for the health and it will keep the human healthy
B. Apples are green or red in color
C. Doctor do not grow apple trees at the hospital
choice:  A"
0, The dishwasher makes dishes dirty ,"#statement:  The dishwasher makes dishes dirty 
Choose the option regarding why this statement is against common sense:
A. Some people's favorite dish is dessert
B. Cleaning dirty dishes is necessary
C. A dishwasher is for cleaning dishes
choice:  B"
0, He punched a hamburger for lunch ,"#statement:  He punched a hamburger for lunch 
Choose the option regarding why this statement is against common sense:
A. Punching a hamburger doesn't satisfy hunger
B. A hamburger is bigger than a punch
C. Punching a hamburger would disturb other people
choice:  B - Hamburger size"
0, It's important to skip school to get good grades ,"#statement:  It's important to skip school to get good grades 
Choose the option regarding why this statement is against common sense:
A. Skipping from school will get punishment
B. Everyone wants to have good grades
C. You need to attend classes to get good grades
choice:  C) you must be present in classrooms and participate actively during lectures, discussions or other activities that are part of your academic program"
0," To be the president of the country, you have to win the vote ","#statement:  To be the president of the country, you have to win the vote 
Choose the option regarding why this statement is against common sense:
A. A president rule the country
B. A president is chosen by the citizens of the country in an election process.
C. The country was founded by the president
choice:  B"
0, I want ice cream so I buy an elephant ,"#statement:  I want ice cream so I buy an elephant 
Choose the option regarding why this statement is against common sense:
A. Elephants will not eat ice cream
B. An ice cream is smaller than an elephant
C. if I buy an elephant instead of an ice cream i'm crazy
choice:  C) If you purchase a live animal like and elephat, it makes no sence to consume something as small in size compared t that which can be found at most grocery stores or"
0, my android mobile installs games from the app store ,"#statement:  my android mobile installs games from the app store 
Choose the option regarding why this statement is against common sense:
A. There are many android phones in the world
B. It is common to download apps from the app store
C. Only ios devices have the app store
choice:  B) it's commonly known that Android mobiles can also be used for installing and downloading applications, including video game titles directly through Google Play Store or other third-party marketplaces"
0, a person with no legs accidentally kicked me in the subway ,"#statement:  a person with no legs accidentally kicked me in the subway 
Choose the option regarding why this statement is against common sense:
A. it is not polite to kick people
B. the kick is done through the legs
C. a person with no legs may have been in an accident
choice:  B"
0, A dog lays carpet on the floor ,"#statement:  A dog lays carpet on the floor 
Choose the option regarding why this statement is against common sense:
A. Dog has no hands
B. Dogs like to play on the carpet
C. Dogs cannot hold a carpet
choice:  B"
0, Jim went to watch a movie at the gym ,"#statement:  Jim went to watch a movie at the gym 
Choose the option regarding why this statement is against common sense:
A. People go to watch movies for fun
B. Some people go to the gym every day
C. There are no movies to watch in the gym
choice:  B"
0, he learned with his refrigerator before the exam ,"#statement:  he learned with his refrigerator before the exam 
Choose the option regarding why this statement is against common sense:
A. refrigerators are usually big while the exam is difficult
B. refrigerator doesn't have any information for the exam
C. his mate hide his textbooks in the refrigerator to stop him from preparing for an exam
choice:  B, Refrigerate don’t contain anything related or useful material that can help someone prepare and pass their exams"
0, The world has the same time zones ,"#statement:  The world has the same time zones 
Choose the option regarding why this statement is against common sense:
A. Places have different things and times for each of them on location.
B. The time zones are decided by the earth's rotation
C. Time is different each day and place.
choice:  B"
0, Some people like to put a scarf around their ears. ,"#statement:  Some people like to put a scarf around their ears. 
Choose the option regarding why this statement is against common sense:
A. You can't put a scarf around an ear.
B. A scarf cannot fit inside an ear.
C. A scarf and an ear are not made out of the same material.
choice:  B"
0," If you need water, get it from the oven. ","#statement:  If you need water, get it from the oven. 
Choose the option regarding why this statement is against common sense:
A. I love to drink water.
B. There is no water in the oven.
C. Put that turkey in the oven.
choice:  B - there's not a drop of water inside an OVEN!"
0, She checked the bucket for the time ,"#statement:  She checked the bucket for the time 
Choose the option regarding why this statement is against common sense:
A. There is no time in the bucket
B. She checked the bucket for the clock
C. the bucket is cheaper than the clock
choice:  B"
0, Skyscrapers can cause rips in the sky. ,"#statement:  Skyscrapers can cause rips in the sky. 
Choose the option regarding why this statement is against common sense:
A. Buildings have no physical contact with the sky.
B. Skyscrapers have a rod on top to hold the sky away.
C. Skyscrapers only scrape the sky, they do not rip it.
choice:  C"
0, Chairs are large and heavy machines. ,"#statement:  Chairs are large and heavy machines. 
Choose the option regarding why this statement is against common sense:
A. he uses the machine to produce a chair
B. Chairs can be large, but they're not machines.
C. Chairs come in a wide variety of colors.
choice:  B"
0, HE EATS THE PIANO. ,"#statement:  HE EATS THE PIANO. 
Choose the option regarding why this statement is against common sense:
A. PIANO AND VIOLIN  ARE DIFFERENT INSTRUMENTS,  BUT NOT FOOD
B. PEOPLE CAN BUY VIOLIN AND PIANO
C. THE CAKE LOOKS LIKE A PIANO
choice:  (D) IT IS IMPROBABLE FOR ANIMALS TO eat pianos"
0, After sunset sky turns blue ,"#statement:  After sunset sky turns blue 
Choose the option regarding why this statement is against common sense:
A. Sky is usually blue
B. there is a blue car under the sky
C. Sky becomes dark after sunset
choice:  A) The sky can be any color, including red or orange during certain times of day and weather conditions"
0, The Carpenter Chopped the Train ,"#statement:  The Carpenter Chopped the Train 
Choose the option regarding why this statement is against common sense:
A. The Carpenter was taking the train
B. The Train was not willing to be chopped
C. the train is too hard to chop
choice:  C)the train Is Too HardTo Chop"
0, Sally taught her students burglary ,"#statement:  Sally taught her students burglary 
Choose the option regarding why this statement is against common sense:
A. Burglary can be lucrative
B. His student was arrested because of burglary
C. Burglary is illegal
choice:  C)burglary Is Illegal"
0, He takes the house from the washing machine. ,"#statement:  He takes the house from the washing machine. 
Choose the option regarding why this statement is against common sense:
A. The house is bigger than the washing machine.
B. Washing machines are white while the houses are colorful.
C. Washing machines can be a present with a new house.
choice:  B"
0, A couple sat on the water to watch the sunset. ,"#statement:  A couple sat on the water to watch the sunset. 
Choose the option regarding why this statement is against common sense:
A. No one can sit on the water.
B. Water is blue and the sun is orange.
C. Water is a substance that is drunk by the couple.
choice:  B"
0, The watermelon ate the kids ,"#statement:  The watermelon ate the kids 
Choose the option regarding why this statement is against common sense:
A. Watermelon is a fruit
B. The watermelon is bigger than the kids' heads.
C. The watermelon hit that kid
choice:  B, because it goes Against Common Sense as we know from our everyday experiences and observations of how objects interact with each other in reality; there are no instances where an object like a wat"
0, I use cotton to make big mussels body ,"#statement:  I use cotton to make big mussels body 
Choose the option regarding why this statement is against common sense:
A. Cotton is so smooth to handle
B. cotton is not a heavyweight to make our body big
C. Cotton will give us a more strength
choice:  B -coton isn't enough weight for making large muscle bodies"
0, plastic bags are non-recyclable ,"#statement:  plastic bags are non-recyclable 
Choose the option regarding why this statement is against common sense:
A. plastic bags have no nutritious value
B. some grocery stores don't provide free plastic bags
C. you can reuse and recycle plastic bags
choice:  C) You Can Reuse And Recyle Plastic Bags"
0, He parks his car in the closet. ,"#statement:  He parks his car in the closet. 
Choose the option regarding why this statement is against common sense:
A. closet is wooden and cars are metal
B. A car won't fit in the closet.
C. There is a closet in the car
choice:  B"
0, A liquid becomes a solid when it reaches boiling point ,"#statement:  A liquid becomes a solid when it reaches boiling point 
Choose the option regarding why this statement is against common sense:
A. Ice is solid and water is liquid
B. Boiling water is a mixture of water and gas
C. A liquid becomes a solid below its melting point
choice:  C)"
0, My brother travels when he's sick. ,"#statement:  My brother travels when he's sick. 
Choose the option regarding why this statement is against common sense:
A. Sick people usually doesn't travel
B. The travel is nice when my brother is sick.
C. My sick brother isn't a nice traveler
choice:  B"
0, a printer makes vehicle oil ,"#statement:  a printer makes vehicle oil 
Choose the option regarding why this statement is against common sense:
A. There is no function in a printer about oil
B. a printer is as big as a dog
C. I pour oil on my printer accidentally
choice:  C) you poured Oil onto your Printer by mistake, which means that it cannot make vehicles or any other product for human use"
0, he put a whale in the car ,"#statement:  he put a whale in the car 
Choose the option regarding why this statement is against common sense:
A. the whale is usually white and black while the car can be any color
B. a whale can't drive a car
C. A whale is much bigger than the car
choice:  B"
0, The fish fights the dog. ,"#statement:  The fish fights the dog. 
Choose the option regarding why this statement is against common sense:
A. a dog can be dressed as a fish
B. It is impossible for a fish to fight a dog.
C. Fights between pets are common
choice:  B"
0, he was television at his brother ,"#statement:  he was television at his brother 
Choose the option regarding why this statement is against common sense:
A. televisions do not have feelings
B. television is not an emotion
C. he got angry when heard the news on television
choice:  C) He became upset after hearing a sad story about someone else's loss, rather than feeling emotional because of something related to himself or another person in real life"
0, The two lions went to the movies ,"#statement:  The two lions went to the movies 
Choose the option regarding why this statement is against common sense:
A. the movie is about the lion
B. The lion cannot eat the movies
C. Movies is a place where people go to watch movies
choice:  C)Movies are places were you can see moving pictures on screen, it's not possible for animals like Liones or any other living creature to enter and enjoy them"
0, Halloween night is the most ordinary night of the year ,"#statement:  Halloween night is the most ordinary night of the year 
Choose the option regarding why this statement is against common sense:
A. Halloween night is when the world celebrates the creepy things that go bump in the night
B. Halloween night is just another day of the week and nothing special happens on it
C. There are no traditions associated with Halloween night in Japan
choice:  B - It's Just Another Day Of The Week And Nothing Special Happens On IT"
0, Eagles are a type of fish ,"#statement:  Eagles are a type of fish 
Choose the option regarding why this statement is against common sense:
A. An eagle is a fly animal, a bird
B. Eagles can catch small fish as food
C. Eagle has wings to fly
choice:  B)Eagles have been known for their hunting skills and speed in flying which makes them efficient predators but they do not hunt or eat Fish"
0, Water drinks people ,"#statement:  Water drinks people 
Choose the option regarding why this statement is against common sense:
A. Water is a kind of liquid
B. Water doesn't drink
C. Water has no mouth
choice:  B"
0, I play catch with a boat ,"#statement:  I play catch with a boat 
Choose the option regarding why this statement is against common sense:
A. boats can float in water
B. The boat is too large to throw
C. the boat cannot hold more than 10000 people
choice:  B -The Boat Is Too LargeTo Throw"
0, everything comes in dreams happens in real life ,"#statement:  everything comes in dreams happens in real life 
Choose the option regarding why this statement is against common sense:
A. things come in dreams are terrifying sometimes
B. dreams do not come with sleep every time
C. dreams are unreal and different from real life
choice:  C) Dreams are UnReal And Different From Real Life"
0, I take the submarine to work every day. ,"#statement:  I take the submarine to work every day. 
Choose the option regarding why this statement is against common sense:
A. Submarines are not a mode of public transport.
B. Submarines are uncomfortable to sit in
C. Submarines can only function in water.
choice:  A"
0, My TV is floating in mid-air ,"#statement:  My TV is floating in mid-air 
Choose the option regarding why this statement is against common sense:
A. TVs are always solid when desks are too
B. Televisions cannot float
C. TVs can be laid down
choice:  B - televisons cant fly"
0, The outcome of cutting in line is waiting. ,"#statement:  The outcome of cutting in line is waiting. 
Choose the option regarding why this statement is against common sense:
A. Cutting in line is not a behavior worth encouraging
B. People don't like those who cut in lines
C. You don't have to wait if you cut in line
choice:  B"
0, people should study less to get a higher grade in exams ,"#statement:  people should study less to get a higher grade in exams 
Choose the option regarding why this statement is against common sense:
A. exams are worth more points and assignments are less
B. he will not be able to use any lab equipment during his exam
C. extra studying is required to achieve higher grade
choice:  C)extra studing is requireed for achieving highre grades"
0, The supermarket only sells cars ,"#statement:  The supermarket only sells cars 
Choose the option regarding why this statement is against common sense:
A. The supermarket has one exit
B. The corned beef is on the top shelf in the supermarket
C. They have a variety of goods and services in the supermarket, mainly household supplies
choice:  C) they've got an array of products and offerings at their store primarily for home necessities"
0, blueberries are red ,"#statement:  blueberries are red 
Choose the option regarding why this statement is against common sense:
A. blueberries are sweet
B. blueberries are round in shape
C. blueberry's name comes from its color
choice:  C)blue berry’s names come form it scolor"
0, He went to the theater for a medical checkup ,"#statement:  He went to the theater for a medical checkup 
Choose the option regarding why this statement is against common sense:
A. after taking medical checkup, she went to a theater
B. Medical checkup is usually done in hospitals
C. a lot of people can accommodate in theater
choice:  B"
0, the stove helps to cool down the house ,"#statement:  the stove helps to cool down the house 
Choose the option regarding why this statement is against common sense:
A. Now many houses don't have stoves
B. Stove needs something to run.
C. stoves heat homes because of fire
choice:  C)stoves help warm up a home by producing and using energy from burning fuel, such as gas or wood"
0, Heating food makes the food balance better on a fork. ,"#statement:  Heating food makes the food balance better on a fork. 
Choose the option regarding why this statement is against common sense:
A. Forks can be dangerous around horses.
B. forks will do a differ to the flavor of food
C. he likes to use forks to take food
choice:  B, Forks won't make any difference in taste"
0, plants convert sugar to a light ,"#statement:  plants convert sugar to a light 
Choose the option regarding why this statement is against common sense:
A. no plants can glow in the world
B. sugar is white and plants are green
C. plants need light to grow
choice:  C) Plants Need Light To Grow"
0, She put the contact lens into her mouth ,"#statement:  She put the contact lens into her mouth 
Choose the option regarding why this statement is against common sense:
A. contact lens are inedible
B. Contact lens are used to help you see
C. Without contact lens, she cannot see her mouth clearly in the mirror
choice:  A"
0, he was dancing on the lake ,"#statement:  he was dancing on the lake 
Choose the option regarding why this statement is against common sense:
A. lake is too big to see someone dancing on
B. lake has a snake which can bite while dancing
C. no one can float on water
choice:  B, Lake Has A Snake Which Can Bite While Dancing"
0, If you run a marathon for 26 miles you will feel rested ,"#statement:  If you run a marathon for 26 miles you will feel rested 
Choose the option regarding why this statement is against common sense:
A. Runners usually have tennis shoes and horses have steel shoes
B. Half-marathon is popular now
C. After running 26 miles you will be completely worn out.
choice:  C) after Running  26 Miles, You Will Be Completely Worn Out"
0, I walked to the sand factory to eat lunch. ,"#statement:  I walked to the sand factory to eat lunch. 
Choose the option regarding why this statement is against common sense:
A. Sand is brown
B. Sand isn't food to eat.
C. Sand is salty to eat.
choice:  B -Sand Isn’t Food To Eat"
0, lipstick is good to keep in your pocket or purse for when you have cracked and dry skin ,"#statement:  lipstick is good to keep in your pocket or purse for when you have cracked and dry skin 
Choose the option regarding why this statement is against common sense:
A. my skin is too cracked and dry for lipstick
B. lipstick does not help cracked and dry skin
C. almost every girl has more than one lipstick
choice:  B, because it goes counterintuitive with what most people would assume that putting on makeup will cover up imperfections rather then draw attention towards them"
0, my friend runs marathons after dinner every day ,"#statement:  my friend runs marathons after dinner every day 
Choose the option regarding why this statement is against common sense:
A. running a marathon every day is too much for your body
B. if you want to run a marathon, create the habit of running each day
C. fitness is only one measure of marathon success
choice:  A"
0, a one-month-old baby put the laundry in the dryer ,"#statement:  a one-month-old baby put the laundry in the dryer 
Choose the option regarding why this statement is against common sense:
A. such a young baby is incapable of movement
B. one-month-old babies are so tiny small while my dryer works great
C. the dryer can be used to dry baby clothes
choice:  B) One month olds cannot operate appliances like washing machines and driers, they need assistance with basic tasks"
0, Owls are used to brighten a room. ,"#statement:  Owls are used to brighten a room. 
Choose the option regarding why this statement is against common sense:
A. Owls can fly through a room.
B. Owls are an animal, they don't provide light.
C. Owls move at night.
choice:  B"
0, He put a helicopter on the plate. ,"#statement:  He put a helicopter on the plate. 
Choose the option regarding why this statement is against common sense:
A. Helicopters are usually gray while plates are white
B. A helicopter is much larger than a plate.
C. A helicopter cannot eat a plate.
choice:  B"
